filename,center_x,center_y
002788.jpg,392.0,592.5
002788.jpg,486.5,585.5
002788.jpg,479.5,524.0
002788.jpg,585.0,665.0
002788.jpg,631.0,669.0
002788.jpg,741.0,651.0
002788.jpg,832.5,587.5
002788.jpg,722.5,736.0
002788.jpg,656.5,820.0
002788.jpg,544.5,876.0
002788.jpg,583.0,933.0
002788.jpg,596.0,972.0
002789.jpg,392.5,594.5
002789.jpg,481.5,584.5
002789.jpg,480.5,523.5
002789.jpg,583.5,666.5
002789.jpg,631.5,667.5
002789.jpg,739.5,651.5
002789.jpg,833.0,588.5
002789.jpg,720.0,734.5
002789.jpg,657.5,821.5
002789.jpg,544.5,875.0
002789.jpg,584.5,932.5
002789.jpg,597.5,971.0
002790.jpg,392.0,592.5
002790.jpg,483.5,584.5
002790.jpg,484.5,525.0
002790.jpg,586.5,669.0
002790.jpg,634.5,667.0
002790.jpg,741.5,653.0
002790.jpg,723.0,734.5
002790.jpg,653.0,820.5
002790.jpg,545.0,876.5
002790.jpg,585.0,932.0
002790.jpg,597.0,973.0
002791.jpg,393.0,593.5
002791.jpg,486.0,583.5
002791.jpg,479.0,521.5
002791.jpg,587.0,667.0
002791.jpg,641.5,667.5
002791.jpg,739.0,652.5
002791.jpg,831.5,587.0
002791.jpg,723.5,740.0
002791.jpg,648.0,823.5
002791.jpg,546.0,875.0
002791.jpg,585.0,933.0
002791.jpg,597.0,974.5
002792.jpg,391.5,592.0
002792.jpg,483.5,583.5
002792.jpg,480.0,525.5
002792.jpg,586.5,667.0
002792.jpg,632.5,669.0
002792.jpg,743.0,650.0
002792.jpg,833.5,589.5
002792.jpg,720.5,737.5
002792.jpg,655.0,821.0
002792.jpg,544.0,879.5
002792.jpg,585.0,934.0
002792.jpg,597.0,972.5
002793.jpg,394.0,594.0
002793.jpg,485.0,581.0
002793.jpg,480.0,523.0
002793.jpg,582.5,667.5
002793.jpg,628.0,666.5
002793.jpg,743.5,655.0
002793.jpg,833.5,586.0
002793.jpg,717.0,737.5
002793.jpg,656.0,819.5
002793.jpg,546.5,878.0
002793.jpg,585.0,934.5
002793.jpg,598.0,975.5
002794.jpg,396.0,590.5
002794.jpg,485.5,579.0
002794.jpg,481.5,517.0
002794.jpg,581.5,668.0
002794.jpg,631.5,671.0
002794.jpg,740.0,652.5
002794.jpg,833.0,587.5
002794.jpg,723.0,737.5
002794.jpg,655.5,824.0
002794.jpg,542.0,879.0
002794.jpg,582.5,933.0
002794.jpg,596.0,976.5
002795.jpg,394.0,592.0
002795.jpg,483.0,579.5
002795.jpg,481.0,516.5
002795.jpg,578.0,667.5
002795.jpg,627.5,668.0
002795.jpg,737.0,652.5
002795.jpg,720.0,736.0
002795.jpg,655.0,824.5
002795.jpg,546.5,877.0
002795.jpg,581.0,934.5
002795.jpg,597.0,978.5
002796.jpg,401.5,592.5
002796.jpg,485.0,575.0
002796.jpg,482.5,517.5
002796.jpg,583.0,667.0
002796.jpg,635.0,667.0
002796.jpg,739.0,653.0
002796.jpg,722.0,737.0
002796.jpg,651.5,824.5
002796.jpg,541.0,877.5
002796.jpg,582.0,934.5
002796.jpg,595.5,974.5
002797.jpg,400.5,591.0
002797.jpg,484.0,576.0
002797.jpg,479.5,515.0
002797.jpg,578.0,666.5
002797.jpg,635.0,665.5
002797.jpg,748.0,645.0
002797.jpg,720.5,739.5
002797.jpg,653.5,821.5
002797.jpg,542.5,875.5
002797.jpg,580.5,930.5
002797.jpg,595.5,974.5
002798.jpg,395.5,592.5
002798.jpg,485.0,580.0
002798.jpg,480.5,518.0
002798.jpg,581.0,668.0
002798.jpg,628.5,668.0
002798.jpg,734.5,652.0
002798.jpg,719.5,738.5
002798.jpg,650.5,822.5
002798.jpg,547.0,878.0
002798.jpg,582.0,935.5
002798.jpg,598.5,976.5
002799.jpg,398.5,588.0
002799.jpg,485.0,575.5
002799.jpg,479.0,511.5
002799.jpg,576.0,665.5
002799.jpg,629.0,667.0
002799.jpg,739.0,651.5
002799.jpg,848.0,578.5
002799.jpg,722.0,740.0
002799.jpg,652.0,824.0
002799.jpg,543.5,880.5
002799.jpg,578.5,936.0
002799.jpg,596.5,977.5
002800.jpg,399.0,592.0
002800.jpg,487.0,577.0
002800.jpg,485.0,520.5
002800.jpg,583.0,667.5
002800.jpg,633.0,668.0
002800.jpg,739.0,651.5
002800.jpg,837.5,585.5
002800.jpg,719.0,737.5
002800.jpg,653.5,822.5
002800.jpg,544.5,877.0
002800.jpg,580.5,937.5
002800.jpg,597.5,976.0
002801.jpg,401.0,590.5
002801.jpg,495.0,580.5
002801.jpg,577.0,666.0
002801.jpg,624.0,666.0
002801.jpg,735.5,650.5
002801.jpg,719.0,741.0
002801.jpg,649.0,827.0
002801.jpg,548.5,881.5
002801.jpg,580.0,935.5
002801.jpg,596.0,978.0
002802.jpg,393.0,590.5
002802.jpg,484.5,570.5
002802.jpg,477.5,517.0
002802.jpg,576.5,667.5
002802.jpg,632.0,667.5
002802.jpg,734.5,653.0
002802.jpg,837.0,582.5
002802.jpg,853.0,573.0
002802.jpg,718.5,740.0
002802.jpg,652.0,823.0
002802.jpg,546.0,876.5
002802.jpg,582.0,938.5
002802.jpg,596.5,979.5
002803.jpg,403.0,594.5
002803.jpg,489.0,578.0
002803.jpg,580.5,664.0
002803.jpg,630.5,666.5
002803.jpg,735.5,654.0
002803.jpg,715.5,744.5
002803.jpg,650.5,822.5
002803.jpg,546.5,881.0
002803.jpg,581.5,939.0
002803.jpg,596.0,978.5
002803.jpg,837.5,582.0
002803.jpg,856.5,574.0
002803.jpg,477.5,512.5
002804.jpg,391.0,591.0
002804.jpg,484.0,578.5
002804.jpg,477.0,513.5
002804.jpg,580.5,666.0
002804.jpg,627.0,667.5
002804.jpg,732.5,653.0
002804.jpg,717.5,741.5
002804.jpg,654.0,824.5
002804.jpg,541.5,878.5
002804.jpg,580.5,934.5
002804.jpg,597.0,978.5
002805.jpg,402.5,591.0
002805.jpg,481.5,574.0
002805.jpg,478.0,514.5
002805.jpg,573.0,664.5
002805.jpg,625.5,669.5
002805.jpg,734.0,654.5
002805.jpg,717.5,741.5
002805.jpg,648.0,825.5
002805.jpg,543.5,879.0
002805.jpg,577.0,936.5
002805.jpg,599.5,985.5
002806.jpg,401.0,588.0
002806.jpg,487.0,579.0
002806.jpg,479.0,515.0
002806.jpg,576.5,663.5
002806.jpg,624.5,668.0
002806.jpg,732.5,651.0
002806.jpg,719.0,741.5
002806.jpg,650.5,826.5
002806.jpg,542.5,878.5
002806.jpg,580.0,939.5
002806.jpg,597.5,979.0
002806.jpg,838.0,576.5
002806.jpg,854.0,565.0
002807.jpg,399.0,591.5
002807.jpg,482.0,575.0
002807.jpg,572.0,665.0
002807.jpg,617.0,666.0
002807.jpg,480.0,513.5
002807.jpg,733.5,656.0
002807.jpg,717.0,743.5
002807.jpg,651.0,826.0
002807.jpg,842.0,580.5
002807.jpg,858.0,569.0
002807.jpg,544.5,877.5
002807.jpg,577.5,935.5
002807.jpg,594.5,983.5
002808.jpg,408.5,589.0
002808.jpg,487.5,574.5
002808.jpg,576.0,667.5
002808.jpg,641.5,663.0
002808.jpg,737.0,653.0
002808.jpg,844.5,575.5
002808.jpg,713.5,741.5
002808.jpg,650.5,825.5
002808.jpg,543.0,879.5
002808.jpg,578.0,938.5
002808.jpg,592.5,984.5
002809.jpg,478.0,513.0
002809.jpg,482.0,569.0
002809.jpg,575.5,663.5
002809.jpg,629.0,667.5
002809.jpg,735.0,654.0
002809.jpg,843.5,580.5
002809.jpg,717.5,745.5
002809.jpg,647.5,828.0
002809.jpg,542.0,883.0
002809.jpg,577.0,939.0
002809.jpg,599.0,986.5
002810.jpg,476.5,509.5
002810.jpg,482.5,568.0
002810.jpg,575.5,667.5
002810.jpg,622.5,669.5
002810.jpg,730.5,653.5
002810.jpg,841.0,581.5
002810.jpg,716.5,744.5
002810.jpg,647.0,829.5
002810.jpg,542.5,882.0
002810.jpg,577.5,936.0
002810.jpg,596.0,982.5
002811.jpg,400.5,588.0
002811.jpg,484.5,572.5
002811.jpg,477.0,510.5
002811.jpg,570.0,661.0
002811.jpg,619.0,663.5
002811.jpg,731.5,655.0
002811.jpg,841.0,581.0
002811.jpg,716.0,746.0
002811.jpg,648.5,833.5
002811.jpg,544.5,880.0
002811.jpg,580.0,941.0
002811.jpg,597.5,984.0
002812.jpg,402.0,588.0
002812.jpg,482.0,568.0
002812.jpg,481.0,514.0
002812.jpg,574.0,666.0
002812.jpg,615.0,666.5
002812.jpg,731.0,653.0
002812.jpg,849.5,574.0
002812.jpg,715.0,748.0
002812.jpg,648.5,830.5
002812.jpg,542.5,879.5
002812.jpg,577.0,940.5
002812.jpg,593.0,984.0
002813.jpg,400.0,591.0
002813.jpg,481.5,565.5
002813.jpg,479.0,507.5
002813.jpg,573.5,665.5
002813.jpg,619.5,668.5
002813.jpg,732.5,651.5
002813.jpg,715.0,742.0
002813.jpg,647.0,834.5
002813.jpg,544.5,880.5
002813.jpg,579.0,942.5
002813.jpg,596.5,986.0
002814.jpg,402.0,591.5
002814.jpg,481.0,570.0
002814.jpg,478.0,507.0
002814.jpg,488.0,489.5
002814.jpg,566.5,664.0
002814.jpg,619.0,668.5
002814.jpg,732.5,654.0
002814.jpg,851.0,570.5
002814.jpg,716.5,742.0
002814.jpg,650.5,833.0
002814.jpg,543.0,880.5
002814.jpg,577.0,940.5
002814.jpg,596.0,988.0
002815.jpg,402.0,588.5
002815.jpg,483.5,571.0
002815.jpg,476.5,505.5
002815.jpg,486.5,491.0
002815.jpg,568.0,664.0
002815.jpg,625.0,665.0
002815.jpg,733.5,656.5
002815.jpg,716.5,746.0
002815.jpg,647.5,832.0
002815.jpg,545.5,885.0
002815.jpg,577.0,943.0
002815.jpg,596.0,986.0
002816.jpg,407.5,586.5
002816.jpg,482.5,566.0
002816.jpg,477.5,510.0
002816.jpg,486.5,488.5
002816.jpg,567.5,662.5
002816.jpg,614.5,663.0
002816.jpg,731.5,656.0
002816.jpg,716.5,745.0
002816.jpg,648.5,828.5
002816.jpg,579.0,942.5
002816.jpg,595.5,984.5
002816.jpg,546.5,881.5
002817.jpg,475.5,506.5
002817.jpg,484.5,488.0
002817.jpg,485.0,563.0
002817.jpg,576.5,664.0
002817.jpg,616.0,666.5
002817.jpg,729.0,655.0
002817.jpg,716.5,748.0
002817.jpg,646.5,829.5
002817.jpg,546.0,882.0
002817.jpg,575.5,941.0
002817.jpg,597.0,987.0
002818.jpg,477.5,506.0
002818.jpg,486.0,492.0
002818.jpg,482.0,564.0
002818.jpg,403.5,589.5
002818.jpg,567.5,662.0
002818.jpg,617.0,668.0
002818.jpg,728.0,652.5
002818.jpg,714.5,745.0
002818.jpg,648.0,832.0
002818.jpg,546.0,884.5
002818.jpg,576.0,940.5
002818.jpg,597.0,988.0
002819.jpg,406.0,587.5
002819.jpg,481.0,564.5
002819.jpg,486.5,492.5
002819.jpg,565.0,663.5
002819.jpg,614.0,665.5
002819.jpg,729.5,656.0
002819.jpg,716.0,747.5
002819.jpg,645.0,834.0
002819.jpg,543.0,883.0
002819.jpg,576.0,946.5
002819.jpg,594.0,991.5
002820.jpg,474.5,505.5
002820.jpg,486.5,495.5
002820.jpg,482.5,565.0
002820.jpg,565.0,663.5
002820.jpg,617.5,665.5
002820.jpg,405.0,584.5
002820.jpg,729.5,655.0
002820.jpg,713.0,748.0
002820.jpg,645.0,833.5
002820.jpg,545.5,882.0
002820.jpg,576.0,946.5
002820.jpg,597.0,989.5
002821.jpg,410.0,589.5
002821.jpg,481.0,566.0
002821.jpg,565.5,662.5
002821.jpg,615.5,667.5
002821.jpg,727.5,654.5
002821.jpg,714.0,747.5
002821.jpg,645.5,833.5
002821.jpg,543.0,879.5
002821.jpg,575.5,943.0
002821.jpg,596.0,991.5
002822.jpg,474.5,502.5
002822.jpg,487.0,492.5
002822.jpg,481.5,565.0
002822.jpg,404.5,587.5
002822.jpg,568.5,663.5
002822.jpg,614.5,665.5
002822.jpg,729.5,655.5
002822.jpg,715.0,747.5
002822.jpg,651.0,833.0
002822.jpg,545.0,881.0
002822.jpg,577.0,945.5
002822.jpg,597.5,993.0
002823.jpg,480.5,560.5
002823.jpg,474.5,503.0
002823.jpg,484.0,492.0
002823.jpg,408.5,587.5
002823.jpg,567.5,664.5
002823.jpg,612.0,664.5
002823.jpg,728.5,657.0
002823.jpg,713.5,746.5
002823.jpg,642.0,836.0
002823.jpg,543.5,885.5
002823.jpg,575.0,945.0
002823.jpg,595.0,990.0
002824.jpg,479.5,563.0
002824.jpg,405.0,585.5
002824.jpg,474.5,501.0
002824.jpg,487.0,494.0
002824.jpg,565.0,664.0
002824.jpg,619.5,667.0
002824.jpg,725.0,656.5
002824.jpg,713.5,750.5
002824.jpg,645.5,837.0
002824.jpg,545.0,885.0
002824.jpg,574.5,946.0
002824.jpg,597.0,993.5
002825.jpg,484.0,563.5
002825.jpg,474.0,504.5
002825.jpg,484.0,498.0
002825.jpg,561.5,663.5
002825.jpg,610.5,665.5
002825.jpg,726.0,653.0
002825.jpg,713.5,751.0
002825.jpg,644.0,837.0
002825.jpg,544.5,885.5
002825.jpg,577.0,947.5
002825.jpg,599.0,994.5
002825.jpg,413.0,698.5
002826.jpg,411.5,585.5
002826.jpg,482.5,563.0
002826.jpg,475.0,500.0
002826.jpg,484.5,491.0
002826.jpg,564.5,662.5
002826.jpg,614.0,664.0
002826.jpg,729.0,654.0
002826.jpg,712.0,750.0
002826.jpg,645.5,837.5
002826.jpg,546.0,886.5
002826.jpg,577.0,949.0
002826.jpg,593.5,992.5
002827.jpg,483.5,560.0
002827.jpg,485.5,495.5
002827.jpg,565.5,663.0
002827.jpg,614.0,665.0
002827.jpg,726.5,654.5
002827.jpg,712.5,751.0
002827.jpg,645.0,835.5
002827.jpg,545.0,886.0
002827.jpg,575.0,946.5
002827.jpg,596.0,999.5
002827.jpg,412.5,697.0
002828.jpg,558.0,661.5
002828.jpg,612.5,666.0
002828.jpg,482.5,558.5
002828.jpg,485.5,498.0
002828.jpg,726.5,658.5
002828.jpg,715.0,752.5
002828.jpg,646.5,837.0
002828.jpg,546.0,880.5
002828.jpg,577.5,946.0
002828.jpg,597.0,992.5
002829.jpg,482.0,559.5
002829.jpg,486.0,495.0
002829.jpg,411.5,586.0
002829.jpg,563.5,662.5
002829.jpg,613.0,665.0
002829.jpg,726.0,655.5
002829.jpg,713.0,751.0
002829.jpg,646.0,836.0
002829.jpg,548.5,887.0
002829.jpg,577.0,949.5
002829.jpg,595.0,995.0
002830.jpg,485.5,495.5
002830.jpg,480.0,554.5
002830.jpg,408.0,587.0
002830.jpg,562.0,661.5
002830.jpg,612.5,666.5
002830.jpg,728.0,656.0
002830.jpg,714.0,749.0
002830.jpg,646.0,834.0
002830.jpg,545.0,884.0
002830.jpg,575.0,946.0
002830.jpg,596.5,994.5
002830.jpg,414.0,699.5
002831.jpg,484.5,499.0
002831.jpg,482.0,554.5
002831.jpg,557.5,661.5
002831.jpg,611.0,663.5
002831.jpg,724.5,654.5
002831.jpg,712.0,750.5
002831.jpg,645.0,835.5
002831.jpg,544.5,883.0
002831.jpg,574.0,947.0
002831.jpg,596.0,995.5
002831.jpg,412.5,695.0
002832.jpg,415.0,695.5
002832.jpg,561.5,662.5
002832.jpg,614.0,668.5
002832.jpg,724.5,653.5
002832.jpg,711.5,750.5
002832.jpg,645.0,833.5
002832.jpg,547.0,886.0
002832.jpg,574.0,947.0
002832.jpg,596.0,996.0
002832.jpg,481.5,553.0
002832.jpg,487.0,497.0
002833.jpg,409.5,584.5
002833.jpg,481.0,556.5
002833.jpg,486.0,498.0
002833.jpg,557.0,658.0
002833.jpg,608.5,664.5
002833.jpg,723.0,656.0
002833.jpg,712.0,754.0
002833.jpg,643.5,840.0
002833.jpg,545.0,887.0
002833.jpg,574.5,950.0
002833.jpg,594.5,996.0
002834.jpg,561.0,664.5
002834.jpg,610.5,664.5
002834.jpg,721.5,653.5
002834.jpg,711.5,751.5
002834.jpg,639.5,838.5
002834.jpg,546.0,887.0
002834.jpg,573.5,948.0
002834.jpg,596.0,996.5
002834.jpg,414.5,697.0
002835.jpg,413.0,694.0
002835.jpg,603.5,662.0
002835.jpg,723.5,654.0
002835.jpg,708.0,753.0
002835.jpg,642.0,837.5
002835.jpg,545.5,883.0
002835.jpg,573.5,948.0
002835.jpg,594.0,999.0
002835.jpg,481.5,554.0
002835.jpg,486.0,500.5
002836.jpg,417.0,692.5
002836.jpg,604.5,662.0
002836.jpg,722.5,657.0
002836.jpg,708.0,752.0
002836.jpg,643.5,837.5
002836.jpg,546.5,885.5
002836.jpg,575.5,945.5
002836.jpg,594.5,994.5
002836.jpg,561.0,661.0
002836.jpg,482.5,554.0
002836.jpg,487.0,498.0
002836.jpg,475.0,498.0
002837.jpg,560.0,659.5
002837.jpg,610.0,664.5
002837.jpg,726.0,656.0
002837.jpg,710.5,756.5
002837.jpg,638.0,840.5
002837.jpg,572.5,947.0
002837.jpg,548.0,886.0
002837.jpg,593.0,999.5
002837.jpg,413.0,583.5
002837.jpg,481.0,550.5
002837.jpg,486.0,499.5
002837.jpg,476.5,499.5
002838.jpg,478.5,554.0
002838.jpg,485.5,500.0
002838.jpg,555.0,659.5
002838.jpg,609.5,665.0
002838.jpg,725.0,657.0
002838.jpg,710.5,754.0
002838.jpg,642.5,838.5
002838.jpg,547.5,884.5
002838.jpg,574.0,949.0
002838.jpg,595.5,998.5
002839.jpg,426.5,690.5
002839.jpg,556.0,659.5
002839.jpg,606.5,665.0
002839.jpg,723.0,656.5
002839.jpg,710.5,753.5
002839.jpg,642.0,840.0
002839.jpg,546.5,887.0
002839.jpg,573.5,946.5
002839.jpg,594.0,998.5
002839.jpg,480.0,551.0
002839.jpg,486.5,500.5
002839.jpg,475.0,500.0
002840.jpg,484.5,498.0
002840.jpg,474.0,497.5
002840.jpg,414.5,584.5
002840.jpg,557.0,663.5
002840.jpg,607.5,664.5
002840.jpg,723.5,658.0
002840.jpg,709.0,755.0
002840.jpg,643.0,840.5
002840.jpg,547.0,886.0
002840.jpg,573.5,948.0
002840.jpg,416.0,693.5
002841.jpg,413.0,693.5
002841.jpg,551.5,661.0
002841.jpg,606.0,662.5
002841.jpg,724.5,655.0
002841.jpg,710.0,755.0
002841.jpg,641.5,839.5
002841.jpg,545.5,889.0
002841.jpg,573.0,950.5
002841.jpg,594.0,1003.5
002841.jpg,481.0,547.5
002841.jpg,485.5,500.0
002841.jpg,474.5,497.0
002842.jpg,479.5,550.0
002842.jpg,485.0,501.5
002842.jpg,474.0,497.5
002842.jpg,552.0,662.0
002842.jpg,605.5,663.5
002842.jpg,722.5,659.0
002842.jpg,712.0,755.5
002842.jpg,645.5,838.5
002842.jpg,544.5,886.0
002842.jpg,572.5,951.0
002842.jpg,595.5,998.5
002843.jpg,416.0,689.0
002843.jpg,553.0,662.0
002843.jpg,606.5,661.5
002843.jpg,720.5,654.0
002843.jpg,481.5,548.0
002843.jpg,474.0,495.5
002843.jpg,485.0,500.0
002843.jpg,707.0,754.0
002843.jpg,637.5,840.5
002843.jpg,548.5,888.0
002843.jpg,570.5,950.5
002843.jpg,594.0,999.5
002844.jpg,422.5,689.0
002844.jpg,554.5,661.5
002844.jpg,606.0,665.0
002844.jpg,718.5,655.0
002844.jpg,481.0,546.5
002844.jpg,474.0,496.0
002844.jpg,483.0,505.0
002844.jpg,707.5,754.5
002844.jpg,639.5,843.5
002844.jpg,544.5,887.0
002844.jpg,571.5,951.0
002844.jpg,593.0,999.5
002845.jpg,420.0,691.5
002845.jpg,605.5,666.5
002845.jpg,553.5,661.0
002845.jpg,721.5,656.5
002845.jpg,710.0,758.5
002845.jpg,643.0,842.5
002845.jpg,545.5,885.5
002845.jpg,570.5,950.0
002845.jpg,597.0,1001.0
002845.jpg,484.5,553.5
002845.jpg,487.0,506.0
002845.jpg,472.0,495.5
002846.jpg,418.0,692.5
002846.jpg,552.5,658.0
002846.jpg,603.0,664.0
002846.jpg,718.5,657.5
002846.jpg,708.0,755.0
002846.jpg,643.0,842.5
002846.jpg,546.5,889.0
002846.jpg,574.0,950.0
002846.jpg,593.5,1003.5
002846.jpg,474.0,493.5
002846.jpg,485.5,505.5
002846.jpg,479.0,546.0
002847.jpg,420.5,691.5
002847.jpg,553.0,658.5
002847.jpg,602.0,664.5
002847.jpg,720.5,654.0
002847.jpg,708.0,754.0
002847.jpg,641.5,843.5
002847.jpg,545.5,884.5
002847.jpg,571.5,954.0
002847.jpg,592.0,1002.0
002847.jpg,482.0,550.5
002847.jpg,485.5,505.5
002847.jpg,474.0,490.5
002848.jpg,420.0,692.0
002848.jpg,550.5,661.5
002848.jpg,605.0,664.0
002848.jpg,718.0,658.0
002848.jpg,482.0,546.5
002848.jpg,474.0,494.5
002848.jpg,485.5,505.0
002848.jpg,708.5,756.5
002848.jpg,639.5,841.5
002848.jpg,547.5,887.5
002848.jpg,575.0,949.5
002848.jpg,594.0,998.5
002849.jpg,594.0,1002.5
002849.jpg,572.5,954.5
002849.jpg,641.0,845.0
002849.jpg,548.5,891.5
002849.jpg,708.5,757.5
002849.jpg,719.0,657.0
002849.jpg,601.5,662.0
002849.jpg,551.0,658.0
002849.jpg,421.5,691.5
002849.jpg,481.0,545.0
002849.jpg,487.5,506.0
002849.jpg,473.5,493.0
002850.jpg,418.0,690.0
002850.jpg,551.0,659.5
002850.jpg,598.0,662.5
002850.jpg,479.0,542.5
002850.jpg,487.0,504.0
002850.jpg,472.5,493.5
002850.jpg,719.0,655.5
002850.jpg,707.5,760.5
002850.jpg,638.0,846.5
002850.jpg,548.0,890.0
002850.jpg,569.5,952.0
002850.jpg,593.5,1003.5
002851.jpg,478.5,542.5
002851.jpg,485.5,509.5
002851.jpg,475.0,493.5
002851.jpg,549.5,659.5
002851.jpg,599.0,665.0
002851.jpg,717.0,658.5
002851.jpg,708.0,759.0
002851.jpg,639.0,843.5
002851.jpg,547.5,891.0
002851.jpg,569.0,952.0
002851.jpg,595.5,1004.0
002851.jpg,423.0,689.5
002852.jpg,485.5,510.5
002852.jpg,478.5,542.0
002852.jpg,549.0,659.0
002852.jpg,597.5,662.5
002852.jpg,717.0,655.5
002852.jpg,706.5,759.5
002852.jpg,638.0,845.0
002852.jpg,548.0,891.0
002852.jpg,571.0,952.5
002852.jpg,594.0,1003.0
002852.jpg,421.0,692.5
002853.jpg,479.5,539.0
002853.jpg,486.5,508.5
002853.jpg,474.0,493.0
002853.jpg,549.0,657.5
002853.jpg,597.5,663.5
002853.jpg,716.5,657.0
002853.jpg,705.5,759.0
002853.jpg,639.0,845.5
002853.jpg,548.5,890.0
002853.jpg,569.0,951.0
002853.jpg,594.0,1003.0
002853.jpg,418.5,689.0
002854.jpg,486.5,509.0
002854.jpg,480.0,540.5
002854.jpg,546.5,659.0
002854.jpg,596.5,662.5
002854.jpg,714.5,656.5
002854.jpg,422.0,690.0
002854.jpg,707.5,759.5
002854.jpg,638.0,847.5
002854.jpg,546.5,890.5
002854.jpg,570.0,954.0
002854.jpg,591.5,1004.0
002855.jpg,419.0,688.5
002855.jpg,479.5,540.0
002855.jpg,484.5,511.0
002855.jpg,548.5,658.0
002855.jpg,607.0,661.5
002855.jpg,718.0,657.5
002855.jpg,704.5,760.0
002855.jpg,638.0,846.5
002855.jpg,547.0,891.5
002855.jpg,571.5,956.0
002855.jpg,592.0,1006.5
002856.jpg,481.0,540.5
002856.jpg,485.0,509.0
002856.jpg,547.0,658.5
002856.jpg,597.5,664.0
002856.jpg,714.0,657.0
002856.jpg,422.5,688.0
002856.jpg,706.0,761.0
002856.jpg,637.5,847.0
002856.jpg,545.5,891.0
002856.jpg,570.0,955.5
002856.jpg,593.5,1007.0
002857.jpg,478.5,538.0
002857.jpg,486.0,510.0
002857.jpg,422.0,689.0
002857.jpg,548.0,658.5
002857.jpg,597.0,662.5
002857.jpg,715.5,656.5
002857.jpg,707.0,760.5
002857.jpg,638.0,847.0
002857.jpg,546.5,892.5
002857.jpg,569.5,957.0
002857.jpg,594.0,1005.5
002858.jpg,478.0,535.0
002858.jpg,485.5,512.5
002858.jpg,546.5,658.0
002858.jpg,597.0,663.5
002858.jpg,422.5,688.0
002858.jpg,714.5,656.0
002858.jpg,705.0,759.5
002858.jpg,638.0,847.0
002858.jpg,547.0,892.5
002858.jpg,568.5,956.5
002858.jpg,595.0,1002.0
002859.jpg,421.5,690.5
002859.jpg,544.0,659.0
002859.jpg,597.5,662.0
002859.jpg,712.5,658.0
002859.jpg,707.5,762.0
002859.jpg,637.0,849.5
002859.jpg,545.0,893.5
002859.jpg,568.5,957.5
002859.jpg,595.5,1006.0
002859.jpg,478.5,538.0
002859.jpg,484.5,515.0
002860.jpg,422.0,689.0
002860.jpg,544.5,660.0
002860.jpg,601.5,663.5
002860.jpg,714.5,656.5
002860.jpg,707.0,762.5
002860.jpg,637.0,848.0
002860.jpg,550.0,890.5
002860.jpg,570.0,959.5
002860.jpg,593.5,1004.5
002860.jpg,487.0,516.5
002860.jpg,480.0,539.5
002861.jpg,423.5,687.5
002861.jpg,545.5,658.5
002861.jpg,599.0,663.5
002861.jpg,705.5,765.5
002861.jpg,711.0,657.5
002861.jpg,479.0,541.5
002861.jpg,487.5,515.5
002861.jpg,474.5,488.0
002861.jpg,426.5,579.5
002861.jpg,569.5,959.5
002861.jpg,637.5,852.0
002861.jpg,548.0,893.0
002861.jpg,595.5,1005.5
002862.jpg,474.0,488.0
002862.jpg,478.0,540.5
002862.jpg,486.5,516.0
002862.jpg,424.0,689.5
002862.jpg,421.5,579.5
002862.jpg,543.5,659.0
002862.jpg,598.0,662.0
002862.jpg,706.0,760.5
002862.jpg,637.5,849.5
002862.jpg,549.0,895.0
002862.jpg,568.5,958.5
002862.jpg,712.0,656.5
002862.jpg,596.5,1008.0
002863.jpg,423.0,688.5
002863.jpg,422.0,578.5
002863.jpg,478.5,538.0
002863.jpg,487.0,515.5
002863.jpg,474.0,489.0
002863.jpg,544.0,659.0
002863.jpg,594.5,662.0
002863.jpg,710.0,656.5
002863.jpg,705.5,764.5
002863.jpg,637.5,851.0
002863.jpg,549.0,894.5
002863.jpg,568.5,961.5
002863.jpg,596.0,1009.0
002864.jpg,424.5,687.0
002864.jpg,423.5,579.5
002864.jpg,541.5,658.0
002864.jpg,594.5,663.0
002864.jpg,704.5,764.5
002864.jpg,636.5,852.0
002864.jpg,551.0,895.0
002864.jpg,568.0,960.5
002864.jpg,596.5,1010.0
002864.jpg,711.0,657.0
002864.jpg,479.5,540.0
002864.jpg,488.0,518.0
002864.jpg,475.0,487.5
002865.jpg,425.5,686.0
002865.jpg,544.0,658.0
002865.jpg,593.5,661.0
002865.jpg,474.5,488.5
002865.jpg,478.5,537.0
002865.jpg,486.5,518.5
002865.jpg,710.0,657.0
002865.jpg,706.0,763.5
002865.jpg,636.5,853.0
002865.jpg,568.0,961.5
002865.jpg,548.0,896.5
002866.jpg,426.0,687.5
002866.jpg,544.0,659.5
002866.jpg,593.5,662.0
002866.jpg,474.0,488.5
002866.jpg,477.5,538.5
002866.jpg,486.0,519.5
002866.jpg,709.5,657.0
002866.jpg,705.5,764.5
002866.jpg,635.5,854.0
002866.jpg,548.0,896.0
002866.jpg,569.5,960.0
002866.jpg,422.0,579.5
002867.jpg,426.5,687.5
002867.jpg,423.0,580.5
002867.jpg,542.0,658.0
002867.jpg,594.5,663.0
002867.jpg,702.5,764.5
002867.jpg,634.5,852.0
002867.jpg,547.5,894.5
002867.jpg,567.0,962.5
002867.jpg,710.0,657.0
002867.jpg,475.0,489.0
002867.jpg,478.0,538.5
002867.jpg,486.5,520.0
002868.jpg,428.0,688.0
002868.jpg,542.5,660.0
002868.jpg,595.0,662.0
002868.jpg,427.5,579.5
